,filedir,S_id,label
2784,./image_patches/optimal\S22\patch47.png,S22,optimal
2785,./image_patches/optimal\S22\patch48.png,S22,optimal
2786,./image_patches/optimal\S22\patch49.png,S22,optimal
2787,./image_patches/optimal\S22\patch50.png,S22,optimal
2788,./image_patches/optimal\S22\patch51.png,S22,optimal
2789,./image_patches/optimal\S22\patch52.png,S22,optimal
2790,./image_patches/optimal\S22\patch53.png,S22,optimal
2791,./image_patches/optimal\S22\patch54.png,S22,optimal
2792,./image_patches/optimal\S22\patch55.png,S22,optimal
2793,./image_patches/optimal\S22\patch56.png,S22,optimal
2794,./image_patches/optimal\S22\patch57.png,S22,optimal
2795,./image_patches/optimal\S22\patch58.png,S22,optimal
2796,./image_patches/optimal\S22\patch59.png,S22,optimal
2797,./image_patches/optimal\S22\patch60.png,S22,optimal
2798,./image_patches/optimal\S22\patch61.png,S22,optimal
2799,./image_patches/optimal\S22\patch62.png,S22,optimal
2800,./image_patches/optimal\S22\patch63.png,S22,optimal
2801,./image_patches/optimal\S22\patch64.png,S22,optimal
2802,./image_patches/optimal\S22\patch65.png,S22,optimal
2803,./image_patches/optimal\S22\patch66.png,S22,optimal
2804,./image_patches/optimal\S22\patch67.png,S22,optimal
2805,./image_patches/optimal\S22\patch68.png,S22,optimal
2806,./image_patches/optimal\S22\patch69.png,S22,optimal
2807,./image_patches/optimal\S22\patch70.png,S22,optimal
2808,./image_patches/optimal\S22\patch71.png,S22,optimal
2809,./image_patches/optimal\S22\patch72.png,S22,optimal
2810,./image_patches/optimal\S22\patch73.png,S22,optimal
2811,./image_patches/optimal\S22\patch74.png,S22,optimal
2812,./image_patches/optimal\S22\patch75.png,S22,optimal
2813,./image_patches/optimal\S22\patch76.png,S22,optimal
2814,./image_patches/optimal\S22\patch77.png,S22,optimal
2815,./image_patches/optimal\S22\patch78.png,S22,optimal
2816,./image_patches/optimal\S22\patch79.png,S22,optimal
2817,./image_patches/optimal\S22\patch80.png,S22,optimal
2818,./image_patches/optimal\S22\patch81.png,S22,optimal
2819,./image_patches/optimal\S22\patch82.png,S22,optimal
2820,./image_patches/optimal\S22\patch83.png,S22,optimal
2821,./image_patches/optimal\S22\patch84.png,S22,optimal
2822,./image_patches/optimal\S22\patch85.png,S22,optimal
2823,./image_patches/optimal\S22\patch86.png,S22,optimal
2824,./image_patches/optimal\S22\patch87.png,S22,optimal
2825,./image_patches/optimal\S22\patch88.png,S22,optimal
2826,./image_patches/optimal\S22\patch89.png,S22,optimal
2827,./image_patches/optimal\S22\patch90.png,S22,optimal
2828,./image_patches/optimal\S22\patch91.png,S22,optimal
2829,./image_patches/optimal\S22\patch92.png,S22,optimal
2830,./image_patches/optimal\S22\patch93.png,S22,optimal
2831,./image_patches/optimal\S22\patch94.png,S22,optimal
2832,./image_patches/optimal\S22\patch95.png,S22,optimal
2833,./image_patches/optimal\S22\patch96.png,S22,optimal
2834,./image_patches/optimal\S22\patch97.png,S22,optimal
2835,./image_patches/optimal\S22\patch98.png,S22,optimal
2836,./image_patches/optimal\S22\patch99.png,S22,optimal
2837,./image_patches/optimal\S23\patch01.png,S23,optimal
2838,./image_patches/optimal\S23\patch02.png,S23,optimal
2839,./image_patches/optimal\S23\patch03.png,S23,optimal
2840,./image_patches/optimal\S23\patch04.png,S23,optimal
2841,./image_patches/optimal\S23\patch05.png,S23,optimal
2842,./image_patches/optimal\S23\patch06.png,S23,optimal
2843,./image_patches/optimal\S23\patch07.png,S23,optimal
2844,./image_patches/optimal\S23\patch08.png,S23,optimal
2845,./image_patches/optimal\S23\patch09.png,S23,optimal
2846,./image_patches/optimal\S23\patch10.png,S23,optimal
2847,./image_patches/optimal\S23\patch100.png,S23,optimal
2848,./image_patches/optimal\S23\patch101.png,S23,optimal
2849,./image_patches/optimal\S23\patch102.png,S23,optimal
2850,./image_patches/optimal\S23\patch103.png,S23,optimal
2851,./image_patches/optimal\S23\patch104.png,S23,optimal
2852,./image_patches/optimal\S23\patch105.png,S23,optimal
2853,./image_patches/optimal\S23\patch106.png,S23,optimal
2854,./image_patches/optimal\S23\patch107.png,S23,optimal
2855,./image_patches/optimal\S23\patch108.png,S23,optimal
2856,./image_patches/optimal\S23\patch109.png,S23,optimal
2857,./image_patches/optimal\S23\patch11.png,S23,optimal
2858,./image_patches/optimal\S23\patch110.png,S23,optimal
2859,./image_patches/optimal\S23\patch111.png,S23,optimal
2860,./image_patches/optimal\S23\patch112.png,S23,optimal
2861,./image_patches/optimal\S23\patch113.png,S23,optimal
2862,./image_patches/optimal\S23\patch114.png,S23,optimal
2863,./image_patches/optimal\S23\patch115.png,S23,optimal
2864,./image_patches/optimal\S23\patch116.png,S23,optimal
2865,./image_patches/optimal\S23\patch117.png,S23,optimal
2866,./image_patches/optimal\S23\patch118.png,S23,optimal
2867,./image_patches/optimal\S23\patch119.png,S23,optimal
2868,./image_patches/optimal\S23\patch12.png,S23,optimal
2869,./image_patches/optimal\S23\patch120.png,S23,optimal
2870,./image_patches/optimal\S23\patch121.png,S23,optimal
2871,./image_patches/optimal\S23\patch122.png,S23,optimal
2872,./image_patches/optimal\S23\patch123.png,S23,optimal
2873,./image_patches/optimal\S23\patch124.png,S23,optimal
2874,./image_patches/optimal\S23\patch125.png,S23,optimal
2875,./image_patches/optimal\S23\patch126.png,S23,optimal
2876,./image_patches/optimal\S23\patch127.png,S23,optimal
2877,./image_patches/optimal\S23\patch128.png,S23,optimal
2878,./image_patches/optimal\S23\patch129.png,S23,optimal
2879,./image_patches/optimal\S23\patch13.png,S23,optimal
2880,./image_patches/optimal\S23\patch130.png,S23,optimal
2881,./image_patches/optimal\S23\patch131.png,S23,optimal
2882,./image_patches/optimal\S23\patch132.png,S23,optimal
2883,./image_patches/optimal\S23\patch133.png,S23,optimal
2884,./image_patches/optimal\S23\patch134.png,S23,optimal
2885,./image_patches/optimal\S23\patch135.png,S23,optimal
2886,./image_patches/optimal\S23\patch136.png,S23,optimal
2887,./image_patches/optimal\S23\patch137.png,S23,optimal
2888,./image_patches/optimal\S23\patch138.png,S23,optimal
2889,./image_patches/optimal\S23\patch139.png,S23,optimal
2890,./image_patches/optimal\S23\patch14.png,S23,optimal
2891,./image_patches/optimal\S23\patch140.png,S23,optimal
2892,./image_patches/optimal\S23\patch141.png,S23,optimal
2893,./image_patches/optimal\S23\patch142.png,S23,optimal
2894,./image_patches/optimal\S23\patch143.png,S23,optimal
2895,./image_patches/optimal\S23\patch144.png,S23,optimal
2896,./image_patches/optimal\S23\patch145.png,S23,optimal
2897,./image_patches/optimal\S23\patch146.png,S23,optimal
2898,./image_patches/optimal\S23\patch147.png,S23,optimal
2899,./image_patches/optimal\S23\patch148.png,S23,optimal
2900,./image_patches/optimal\S23\patch149.png,S23,optimal
2901,./image_patches/optimal\S23\patch15.png,S23,optimal
2902,./image_patches/optimal\S23\patch150.png,S23,optimal
2903,./image_patches/optimal\S23\patch151.png,S23,optimal
2904,./image_patches/optimal\S23\patch152.png,S23,optimal
2905,./image_patches/optimal\S23\patch153.png,S23,optimal
2906,./image_patches/optimal\S23\patch154.png,S23,optimal
2907,./image_patches/optimal\S23\patch155.png,S23,optimal
2908,./image_patches/optimal\S23\patch156.png,S23,optimal
2909,./image_patches/optimal\S23\patch157.png,S23,optimal
2910,./image_patches/optimal\S23\patch158.png,S23,optimal
2911,./image_patches/optimal\S23\patch159.png,S23,optimal
2912,./image_patches/optimal\S23\patch16.png,S23,optimal
2913,./image_patches/optimal\S23\patch160.png,S23,optimal
2914,./image_patches/optimal\S23\patch161.png,S23,optimal
2915,./image_patches/optimal\S23\patch162.png,S23,optimal
2916,./image_patches/optimal\S23\patch163.png,S23,optimal
2917,./image_patches/optimal\S23\patch164.png,S23,optimal
2918,./image_patches/optimal\S23\patch165.png,S23,optimal
2919,./image_patches/optimal\S23\patch166.png,S23,optimal
2920,./image_patches/optimal\S23\patch167.png,S23,optimal
2921,./image_patches/optimal\S23\patch168.png,S23,optimal
2922,./image_patches/optimal\S23\patch169.png,S23,optimal
2923,./image_patches/optimal\S23\patch17.png,S23,optimal
2924,./image_patches/optimal\S23\patch170.png,S23,optimal
2925,./image_patches/optimal\S23\patch171.png,S23,optimal
2926,./image_patches/optimal\S23\patch172.png,S23,optimal
2927,./image_patches/optimal\S23\patch173.png,S23,optimal
2928,./image_patches/optimal\S23\patch174.png,S23,optimal
2929,./image_patches/optimal\S23\patch175.png,S23,optimal
2930,./image_patches/optimal\S23\patch176.png,S23,optimal
2931,./image_patches/optimal\S23\patch177.png,S23,optimal
2932,./image_patches/optimal\S23\patch178.png,S23,optimal
2933,./image_patches/optimal\S23\patch179.png,S23,optimal
2934,./image_patches/optimal\S23\patch18.png,S23,optimal
2935,./image_patches/optimal\S23\patch180.png,S23,optimal
2936,./image_patches/optimal\S23\patch181.png,S23,optimal
2937,./image_patches/optimal\S23\patch182.png,S23,optimal
2938,./image_patches/optimal\S23\patch183.png,S23,optimal
2939,./image_patches/optimal\S23\patch184.png,S23,optimal
2940,./image_patches/optimal\S23\patch185.png,S23,optimal
2941,./image_patches/optimal\S23\patch186.png,S23,optimal
2942,./image_patches/optimal\S23\patch187.png,S23,optimal
2943,./image_patches/optimal\S23\patch188.png,S23,optimal
2944,./image_patches/optimal\S23\patch189.png,S23,optimal
2945,./image_patches/optimal\S23\patch19.png,S23,optimal
2946,./image_patches/optimal\S23\patch190.png,S23,optimal
2947,./image_patches/optimal\S23\patch191.png,S23,optimal
2948,./image_patches/optimal\S23\patch192.png,S23,optimal
2949,./image_patches/optimal\S23\patch193.png,S23,optimal
2950,./image_patches/optimal\S23\patch194.png,S23,optimal
2951,./image_patches/optimal\S23\patch195.png,S23,optimal
2952,./image_patches/optimal\S23\patch196.png,S23,optimal
2953,./image_patches/optimal\S23\patch197.png,S23,optimal
2954,./image_patches/optimal\S23\patch198.png,S23,optimal
2955,./image_patches/optimal\S23\patch199.png,S23,optimal
2956,./image_patches/optimal\S23\patch20.png,S23,optimal
2957,./image_patches/optimal\S23\patch200.png,S23,optimal
2958,./image_patches/optimal\S23\patch201.png,S23,optimal
2959,./image_patches/optimal\S23\patch202.png,S23,optimal
2960,./image_patches/optimal\S23\patch203.png,S23,optimal
2961,./image_patches/optimal\S23\patch204.png,S23,optimal
2962,./image_patches/optimal\S23\patch21.png,S23,optimal
2963,./image_patches/optimal\S23\patch22.png,S23,optimal
2964,./image_patches/optimal\S23\patch23.png,S23,optimal
2965,./image_patches/optimal\S23\patch24.png,S23,optimal
2966,./image_patches/optimal\S23\patch25.png,S23,optimal
2967,./image_patches/optimal\S23\patch26.png,S23,optimal
2968,./image_patches/optimal\S23\patch27.png,S23,optimal
2969,./image_patches/optimal\S23\patch28.png,S23,optimal
2970,./image_patches/optimal\S23\patch29.png,S23,optimal
2971,./image_patches/optimal\S23\patch30.png,S23,optimal
2972,./image_patches/optimal\S23\patch31.png,S23,optimal
2973,./image_patches/optimal\S23\patch32.png,S23,optimal
2974,./image_patches/optimal\S23\patch33.png,S23,optimal
2975,./image_patches/optimal\S23\patch34.png,S23,optimal
2976,./image_patches/optimal\S23\patch35.png,S23,optimal
2977,./image_patches/optimal\S23\patch36.png,S23,optimal
2978,./image_patches/optimal\S23\patch37.png,S23,optimal
2979,./image_patches/optimal\S23\patch38.png,S23,optimal
2980,./image_patches/optimal\S23\patch39.png,S23,optimal
2981,./image_patches/optimal\S23\patch40.png,S23,optimal
2982,./image_patches/optimal\S23\patch41.png,S23,optimal
2983,./image_patches/optimal\S23\patch42.png,S23,optimal
2984,./image_patches/optimal\S23\patch43.png,S23,optimal
2985,./image_patches/optimal\S23\patch44.png,S23,optimal
2986,./image_patches/optimal\S23\patch45.png,S23,optimal
2987,./image_patches/optimal\S23\patch46.png,S23,optimal
2988,./image_patches/optimal\S23\patch47.png,S23,optimal
2989,./image_patches/optimal\S23\patch48.png,S23,optimal
2990,./image_patches/optimal\S23\patch49.png,S23,optimal
2991,./image_patches/optimal\S23\patch50.png,S23,optimal
2992,./image_patches/optimal\S23\patch51.png,S23,optimal
2993,./image_patches/optimal\S23\patch52.png,S23,optimal
2994,./image_patches/optimal\S23\patch53.png,S23,optimal
2995,./image_patches/optimal\S23\patch54.png,S23,optimal
2996,./image_patches/optimal\S23\patch55.png,S23,optimal
2997,./image_patches/optimal\S23\patch56.png,S23,optimal
2998,./image_patches/optimal\S23\patch57.png,S23,optimal
2999,./image_patches/optimal\S23\patch58.png,S23,optimal
3000,./image_patches/optimal\S23\patch59.png,S23,optimal
3001,./image_patches/optimal\S23\patch60.png,S23,optimal
3002,./image_patches/optimal\S23\patch61.png,S23,optimal
3003,./image_patches/optimal\S23\patch62.png,S23,optimal
3004,./image_patches/optimal\S23\patch63.png,S23,optimal
3005,./image_patches/optimal\S23\patch64.png,S23,optimal
3006,./image_patches/optimal\S23\patch65.png,S23,optimal
3007,./image_patches/optimal\S23\patch66.png,S23,optimal
3008,./image_patches/optimal\S23\patch67.png,S23,optimal
3009,./image_patches/optimal\S23\patch68.png,S23,optimal
3010,./image_patches/optimal\S23\patch69.png,S23,optimal
3011,./image_patches/optimal\S23\patch70.png,S23,optimal
3012,./image_patches/optimal\S23\patch71.png,S23,optimal
3013,./image_patches/optimal\S23\patch72.png,S23,optimal
3014,./image_patches/optimal\S23\patch73.png,S23,optimal
3015,./image_patches/optimal\S23\patch74.png,S23,optimal
3016,./image_patches/optimal\S23\patch75.png,S23,optimal
3017,./image_patches/optimal\S23\patch76.png,S23,optimal
3018,./image_patches/optimal\S23\patch77.png,S23,optimal
3019,./image_patches/optimal\S23\patch78.png,S23,optimal
3020,./image_patches/optimal\S23\patch79.png,S23,optimal
3021,./image_patches/optimal\S23\patch80.png,S23,optimal
3022,./image_patches/optimal\S23\patch81.png,S23,optimal
3023,./image_patches/optimal\S23\patch82.png,S23,optimal
3024,./image_patches/optimal\S23\patch83.png,S23,optimal
3025,./image_patches/optimal\S23\patch84.png,S23,optimal
3026,./image_patches/optimal\S23\patch85.png,S23,optimal
3027,./image_patches/optimal\S23\patch86.png,S23,optimal
3028,./image_patches/optimal\S23\patch87.png,S23,optimal
3029,./image_patches/optimal\S23\patch88.png,S23,optimal
3030,./image_patches/optimal\S23\patch89.png,S23,optimal
3031,./image_patches/optimal\S23\patch90.png,S23,optimal
3032,./image_patches/optimal\S23\patch91.png,S23,optimal
3033,./image_patches/optimal\S23\patch92.png,S23,optimal
3034,./image_patches/optimal\S23\patch93.png,S23,optimal
3035,./image_patches/optimal\S23\patch94.png,S23,optimal
3036,./image_patches/optimal\S23\patch95.png,S23,optimal
3037,./image_patches/optimal\S23\patch96.png,S23,optimal
3038,./image_patches/optimal\S23\patch97.png,S23,optimal
3039,./image_patches/optimal\S23\patch98.png,S23,optimal
3040,./image_patches/optimal\S23\patch99.png,S23,optimal
3041,./image_patches/high\S24\patch01.png,S24,high
3042,./image_patches/high\S24\patch02.png,S24,high
3043,./image_patches/high\S24\patch03.png,S24,high
3044,./image_patches/high\S24\patch04.png,S24,high
3045,./image_patches/high\S24\patch05.png,S24,high
3046,./image_patches/high\S24\patch06.png,S24,high
3047,./image_patches/high\S24\patch07.png,S24,high
3048,./image_patches/high\S24\patch08.png,S24,high
3049,./image_patches/high\S24\patch09.png,S24,high
3050,./image_patches/high\S24\patch10.png,S24,high
3051,./image_patches/high\S24\patch100.png,S24,high
3052,./image_patches/high\S24\patch101.png,S24,high
3053,./image_patches/high\S24\patch102.png,S24,high
3054,./image_patches/high\S24\patch103.png,S24,high
3055,./image_patches/high\S24\patch104.png,S24,high
3056,./image_patches/high\S24\patch105.png,S24,high
3057,./image_patches/high\S24\patch106.png,S24,high
3058,./image_patches/high\S24\patch107.png,S24,high
3059,./image_patches/high\S24\patch108.png,S24,high
3060,./image_patches/high\S24\patch109.png,S24,high
3061,./image_patches/high\S24\patch11.png,S24,high
3062,./image_patches/high\S24\patch110.png,S24,high
3063,./image_patches/high\S24\patch111.png,S24,high
3064,./image_patches/high\S24\patch112.png,S24,high
3065,./image_patches/high\S24\patch113.png,S24,high
3066,./image_patches/high\S24\patch114.png,S24,high
3067,./image_patches/high\S24\patch115.png,S24,high
3068,./image_patches/high\S24\patch116.png,S24,high
3069,./image_patches/high\S24\patch117.png,S24,high
3070,./image_patches/high\S24\patch118.png,S24,high
3071,./image_patches/high\S24\patch119.png,S24,high
3072,./image_patches/high\S24\patch12.png,S24,high
3073,./image_patches/high\S24\patch120.png,S24,high
3074,./image_patches/high\S24\patch121.png,S24,high
3075,./image_patches/high\S24\patch122.png,S24,high
3076,./image_patches/high\S24\patch123.png,S24,high
3077,./image_patches/high\S24\patch124.png,S24,high
3078,./image_patches/high\S24\patch125.png,S24,high
3079,./image_patches/high\S24\patch126.png,S24,high
3080,./image_patches/high\S24\patch127.png,S24,high
3081,./image_patches/high\S24\patch128.png,S24,high
3082,./image_patches/high\S24\patch129.png,S24,high
3083,./image_patches/high\S24\patch13.png,S24,high
3084,./image_patches/high\S24\patch130.png,S24,high
3085,./image_patches/high\S24\patch131.png,S24,high
3086,./image_patches/high\S24\patch132.png,S24,high
3087,./image_patches/high\S24\patch133.png,S24,high
3088,./image_patches/high\S24\patch134.png,S24,high
3089,./image_patches/high\S24\patch135.png,S24,high
3090,./image_patches/high\S24\patch136.png,S24,high
3091,./image_patches/high\S24\patch137.png,S24,high
3092,./image_patches/high\S24\patch138.png,S24,high
3093,./image_patches/high\S24\patch139.png,S24,high
