,filedir,S_id,label
4576,./image_patches/high\S32\patch77.png,S32,high
4740,./image_patches/high\S34\patch103.png,S34,high
4321,./image_patches/high\S30\patch78.png,S30,high
3168,./image_patches/high\S24\patch207.png,S24,high
2585,./image_patches/optimal\S20\patch80.png,S20,optimal
4057,./image_patches/high\S28\patch70.png,S28,high
2924,./image_patches/optimal\S23\patch170.png,S23,optimal
4768,./image_patches/high\S34\patch13.png,S34,high
2828,./image_patches/optimal\S22\patch91.png,S22,optimal
4190,./image_patches/high\S29\patch75.png,S29,high
3864,./image_patches/high\S27\patch212.png,S27,high
4010,./image_patches/high\S28\patch23.png,S28,high
1021,./image_patches/low\S08\patch97.png,S08,low
573,./image_patches/low\S05\patch33.png,S05,low
3155,./image_patches/high\S24\patch195.png,S24,high
4174,./image_patches/high\S29\patch59.png,S29,high
2793,./image_patches/optimal\S22\patch56.png,S22,optimal
1645,./image_patches/low\S13\patch101.png,S13,low
3379,./image_patches/high\S25\patch191.png,S25,high
3077,./image_patches/high\S24\patch124.png,S24,high
1443,./image_patches/low\S11\patch35.png,S11,low
937,./image_patches/low\S08\patch13.png,S08,low
1496,./image_patches/low\S11\patch88.png,S11,low
514,./image_patches/low\S05\patch03.png,S05,low
3333,./image_patches/high\S25\patch15.png,S25,high
1824,./image_patches/low\S14\patch37.png,S14,low
4739,./image_patches/high\S34\patch102.png,S34,high
3314,./image_patches/high\S25\patch132.png,S25,high
3239,./image_patches/high\S24\patch70.png,S24,high
1820,./image_patches/low\S14\patch33.png,S14,low
2658,./image_patches/optimal\S21\patch37.png,S21,optimal
1615,./image_patches/low\S12\patch81.png,S12,low
2117,./image_patches/optimal\S17\patch03.png,S17,optimal
2134,./image_patches/optimal\S17\patch109.png,S17,optimal
1632,./image_patches/low\S12\patch98.png,S12,low
4842,./image_patches/high\S34\patch87.png,S34,high
4719,./image_patches/high\S33\patch92.png,S33,high
1416,./image_patches/low\S11\patch124.png,S11,low
1288,./image_patches/low\S10\patch215.png,S10,low
2381,./image_patches/optimal\S19\patch106.png,S19,optimal
704,./image_patches/low\S06\patch36.png,S06,low
409,./image_patches/low\S04\patch114.png,S04,low
3374,./image_patches/high\S25\patch187.png,S25,high
2369,./image_patches/optimal\S19\patch05.png,S19,optimal
2662,./image_patches/optimal\S21\patch41.png,S21,optimal
1149,./image_patches/low\S09\patch97.png,S09,low
108,./image_patches/low\S01\patch80.png,S01,low
2441,./image_patches/optimal\S19\patch52.png,S19,optimal
2678,./image_patches/optimal\S21\patch57.png,S21,optimal
828,./image_patches/low\S07\patch32.png,S07,low
3531,./image_patches/high\S26\patch122.png,S26,high
2760,./image_patches/optimal\S22\patch23.png,S22,optimal
2164,./image_patches/optimal\S17\patch24.png,S17,optimal
1682,./image_patches/low\S13\patch22.png,S13,low
1861,./image_patches/low\S14\patch74.png,S14,low
4217,./image_patches/high\S30\patch03.png,S30,high
1735,./image_patches/low\S13\patch75.png,S13,low
4308,./image_patches/high\S30\patch65.png,S30,high
2169,./image_patches/optimal\S17\patch29.png,S17,optimal
1906,./image_patches/optimal\S15\patch109.png,S15,optimal
2272,./image_patches/optimal\S18\patch120.png,S18,optimal
2837,./image_patches/optimal\S23\patch01.png,S23,optimal
4414,./image_patches/high\S31\patch43.png,S31,high
3528,./image_patches/high\S26\patch12.png,S26,high
3308,./image_patches/high\S25\patch127.png,S25,high
892,./image_patches/low\S07\patch96.png,S07,low
3323,./image_patches/high\S25\patch140.png,S25,high
4017,./image_patches/high\S28\patch30.png,S28,high
1730,./image_patches/low\S13\patch70.png,S13,low
518,./image_patches/low\S05\patch07.png,S05,low
3299,./image_patches/high\S25\patch119.png,S25,high
1950,./image_patches/optimal\S15\patch50.png,S15,optimal
1707,./image_patches/low\S13\patch47.png,S13,low
441,./image_patches/low\S04\patch29.png,S04,low
2732,./image_patches/optimal\S22\patch101.png,S22,optimal
3802,./image_patches/high\S27\patch156.png,S27,high
4608,./image_patches/high\S33\patch10.png,S33,high
1873,./image_patches/low\S14\patch86.png,S14,low
2453,./image_patches/optimal\S19\patch64.png,S19,optimal
279,./image_patches/low\S03\patch112.png,S03,low
1209,./image_patches/low\S10\patch143.png,S10,low
594,./image_patches/low\S05\patch54.png,S05,low
4786,./image_patches/high\S34\patch31.png,S34,high
1170,./image_patches/low\S10\patch108.png,S10,low
2622,./image_patches/optimal\S21\patch107.png,S21,optimal
760,./image_patches/low\S06\patch92.png,S06,low
4807,./image_patches/high\S34\patch52.png,S34,high
1814,./image_patches/low\S14\patch27.png,S14,low
3148,./image_patches/high\S24\patch189.png,S24,high
4064,./image_patches/high\S28\patch77.png,S28,high
4440,./image_patches/high\S31\patch69.png,S31,high
2203,./image_patches/optimal\S17\patch63.png,S17,optimal
1787,./image_patches/low\S14\patch116.png,S14,low
1422,./image_patches/low\S11\patch14.png,S11,low
3596,./image_patches/high\S26\patch181.png,S26,high
2131,./image_patches/optimal\S17\patch106.png,S17,optimal
2309,./image_patches/optimal\S18\patch44.png,S18,optimal
4204,./image_patches/high\S29\patch89.png,S29,high
4322,./image_patches/high\S30\patch79.png,S30,high
1096,./image_patches/low\S09\patch44.png,S09,low
2419,./image_patches/optimal\S19\patch30.png,S19,optimal
1333,./image_patches/low\S10\patch53.png,S10,low
2437,./image_patches/optimal\S19\patch48.png,S19,optimal
337,./image_patches/low\S03\patch53.png,S03,low
3982,./image_patches/high\S28\patch112.png,S28,high
1867,./image_patches/low\S14\patch80.png,S14,low
631,./image_patches/low\S05\patch91.png,S05,low
3215,./image_patches/high\S24\patch46.png,S24,high
1148,./image_patches/low\S09\patch96.png,S09,low
2812,./image_patches/optimal\S22\patch75.png,S22,optimal
4483,./image_patches/high\S32\patch102.png,S32,high
4079,./image_patches/high\S28\patch92.png,S28,high
2624,./image_patches/optimal\S21\patch109.png,S21,optimal
2084,./image_patches/optimal\S16\patch69.png,S16,optimal
855,./image_patches/low\S07\patch59.png,S07,low
1883,./image_patches/low\S14\patch96.png,S14,low
4449,./image_patches/high\S31\patch78.png,S31,high
4797,./image_patches/high\S34\patch42.png,S34,high
1311,./image_patches/low\S10\patch31.png,S10,low
3511,./image_patches/high\S26\patch104.png,S26,high
3000,./image_patches/optimal\S23\patch59.png,S23,optimal
1053,./image_patches/low\S09\patch118.png,S09,low
23,./image_patches/low\S01\patch112.png,S01,low
231,./image_patches/low\S02\patch75.png,S02,low
4139,./image_patches/high\S29\patch24.png,S29,high
4177,./image_patches/high\S29\patch62.png,S29,high
1674,./image_patches/low\S13\patch14.png,S13,low
4363,./image_patches/high\S31\patch11.png,S31,high
4809,./image_patches/high\S34\patch54.png,S34,high
882,./image_patches/low\S07\patch86.png,S07,low
3163,./image_patches/high\S24\patch202.png,S24,high
3441,./image_patches/high\S25\patch44.png,S25,high
3190,./image_patches/high\S24\patch227.png,S24,high
546,./image_patches/low\S05\patch122.png,S05,low
3429,./image_patches/high\S25\patch32.png,S25,high
4478,./image_patches/high\S32\patch08.png,S32,high
4094,./image_patches/high\S29\patch08.png,S29,high
3497,./image_patches/high\S26\patch01.png,S26,high
3492,./image_patches/high\S25\patch95.png,S25,high
2177,./image_patches/optimal\S17\patch37.png,S17,optimal
3557,./image_patches/high\S26\patch146.png,S26,high
4578,./image_patches/high\S32\patch79.png,S32,high
